"seen","have","manually_corrected_title","tags_csv_list","ended_with_right_paren","type_of_media","source_of_item","who_csv_list","aka_slsh_list","characters_csv_list","video_wrapper","series_in","imdb_id","imdb_added_to_list_on","imdb_changed_on_list_on","release_year","imdb_rating","runtime_in_minutes","votes","released_on","directors_csv_list","imdb_my_rating","imd_my_rating_made_on","date_watched","last_save_time","creation_date"
,"","Entangled (2019)","Drama, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt0091012","10/18/2023 12:00:00 AM","10/18/2023 12:00:00 AM","1987","4.1","85","710","5/21/1987 12:00:00 AM","Cirio H. Santiago",,,,"45316.63454861111","45227.53674768518"
,"","Enter the Dragon (1973)",,"y","Movie","Keep",,,,,,"tt3289728","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2015","6","101","32248","9/5/2015 12:00:00 AM","Drake Doremus",,,,"45316.63454861111","45227.53674768518"
,"","Enterprise (2001)","Action, Adventure, Drama, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,"tt0238380",,,"2002","7.3","107","342408","12/6/2002 12:00:00 AM","Kurt Wimmer","8","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Enthiran (2010)","Action, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,"tt0075995",,,"1977","7.1","137","8602","10/16/1977 12:00:00 AM","Sidney Lumet","8","8/12/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Entrapment (1999)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Epidemiya (2019)","Drama, Sci-Fi, Thriller","y","TV Series","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Equalizer 2000 (1987)","Action, Adventure, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Equals (2015)","Drama, Romance, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Equilibrium (2002)","Action, Drama, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,"tt0791205","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2006","7.9","25","15697","2/25/2006 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"y","","Equus (1977)","Drama, Mystery","y","Movie","IMDB:Ratings",,,,,,"tt0097289","10/15/2023 12:00:00 AM","10/15/2023 12:00:00 AM","1989","6.1","107","14286","8/31/1989 12:00:00 AM","Terry Jones",,,,"45316.63454861111","45227.53674768518"
"y","","ER (1994)",,"y","TV Series",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Eragon (2006)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Eraser (1996)",,"y","Movie","Keep",,,,,,"tt0175663","10/20/2023 12:00:00 AM","10/20/2023 12:00:00 AM","1981","3.1","92","548","2/12/1981 12:00:00 AM","Luigi Cozzi, Bitto Albertini",,,,"45316.63454861111","45227.53674768518"
,"","Eraserhead (1977)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Ergo Proxy (2006)","Animation, Action, Adventure, Drama, Mystery, Sci-Fi, Thriller","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Erik the Viking (1989)","Comedy, Adventure, Fantasy","y","Movie","IMDB: Watch List","Tim Robbins, John Cleese",,,,,"tt0089104","10/20/2023 12:00:00 AM","10/20/2023 12:00:00 AM","1983","4.7","89","2926","8/15/1983 12:00:00 AM","Enzo G. Castellari",,,,"45316.63454861111","45227.53674768518"
"y","","Erin Brockovich (2000)",,"y","Movie","Keep",,,,,,"tt0067065",,,"1971","6.3","98","37779","5/26/1971 12:00:00 AM","Don Taylor","7","10/28/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Escape from Alcatraz (1979)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Escape from Galaxy 3 (1981)","Adventure, Fantasy, Romance, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"x","","Escape from L.A. (1996)",,"y","Movie",,,,,,,"tt0338013",,,"2004","8.3","108","1050885","3/9/2004 12:00:00 AM","Michel Gondry","7","10/29/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Escape from New York (1981)",,"y","Movie","Keep",,,,,,"tt12886368","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2020","4.8","15","179","8/20/2020 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"","Escape from the Bronx (1983)","Action, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Escape from the Planet of the Apes (1971)","Action, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,"tt2144560","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2012","6.7","625","428","4/12/2012 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"","Escape Plan (2013)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Essential Killing (2010)",,"y","Movie","Keep",,,,,,"tt2051879",,,"2013","6.4","97","74273","6/15/2013 12:00:00 AM","SebastiÃ¡n Cordero","6","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Eternal Sunshine of the Spotless Mind (2004)","Drama, Romance, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,"tt0860906","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2009","7.9","112","23963","6/27/2009 12:00:00 AM","Joe Fria, Kazuya Tsurumaki, Hideaki Anno, Masayuki",,,,"45316.63454861111","45227.53674768518"
,"","Etheria (2020)","Action, Drama, Horror, Mystery, Sci-Fi, Thriller","y","TV Series","IMDB: Watch List",,,,,,"tt0923811","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2007","7.5","98","26640","9/1/2007 12:00:00 AM","Kazuya Tsurumaki, Hideaki Anno, Masayuki",,,,"45316.63454861111","45227.53674768518"
,"","Eureka (2006)",,"y","TV Series","Keep",,,,,,"tt0860907","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2012","6.9","96","17628","11/17/2012 12:00:00 AM","Joe Fria, Mahiro Maeda, Kazuya Tsurumaki, Hideaki Anno, Masayuki",,,,"45316.63454861111","45227.53674768518"
,"","Eureka Seven: Ao (2012)","Animation, Action, Drama, Romance, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Europa (1991)",,"y","Movie","Keep",,,,,,"tt3904962","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2015","6.3","28","193","1/5/2015 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"y","","Europa Report (2013)","Adventure, Drama, Mystery, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Evangelion 2.0 You Can (Not) Advance (2009)","Animation, Action, Drama, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt0119081",,,"1997","6.6","96","192340","8/15/1997 12:00:00 AM","Paul W.S. Anderson","7","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Evangelion: 1.0 You Are (Not) Alone (2007)","Animation, Action, Drama, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt10763638","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","pending",,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Evangelion: 3.0 You Can (Not) Redo (2012)","Animation, Action, Drama, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Evangelion: 3.0+1.01 Thrice Upon a Time (2021)",,"y","Movie",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Eve (2015)","Drama, Family, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Eve of Destruction (1991)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Event Horizon (1997)","Horror, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Event Horizon (pending)","Horror, Sci-Fi, Thriller","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Ever After: A Cinderella Story (1998)","Cinderella, Brothers Grimm, Fantasy, Romance","y","Movie","Keep",,,"Hercule Poirot",,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Every Day Except Christmas (1957)","London, Workers, Day in the life, Documentary","y","Short","Keep",,,,,,"tt0251075",,,"2001","6.1","101","134021","6/8/2001 12:00:00 AM","Ivan Reitman","6","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Everybody Loves Raymond (1996)",,"y","TV Series",,,,,,,"tt4291590","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2015","5.9","81","7463","9/14/2015 12:00:00 AM","Lucile Hadzihalilovic",,,,"45316.63454861111","45227.53674768518"
"y","","Everything You Always Wanted to Know About Sex *But Were Afraid to Ask (1972)",,"y","Movie","Keep",,,,,,"tt0089110","10/28/2023 12:00:00 AM","10/28/2023 12:00:00 AM","1985","5.4","94","10520","11/24/1985 12:00:00 AM","Jim Wheat, Ken Wheat",,,,"45316.63454861111","45227.53674768518"
,"y","Evil Brain from Outer Space (1964)",,"y","Movie","Keep",,,,,,"tt0470752",,,"2014","7.7","108","571691","12/16/2014 12:00:00 AM","Alex Garland","8","10/19/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Evil Dead II (1987)","Horror","y","Movie","Keep",,,,,,"tt0082348","10/15/2023 12:00:00 AM","10/15/2023 12:00:00 AM","1981","7.3","140","65596","4/10/1981 12:00:00 AM","John Boorman",,,,"45316.63454861111","45227.53674768518"
"y","","Evil Under the Sun (1982)","Murder, Mystery","y","Movie",,"Peter Ustinov",,,,,"tt14825954","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2022","6.5","30","1084","10/13/2022 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"","Evolution (2001)","Comedy, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Évolution (2015)","Drama, Horror, Mystery, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt0120907","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","1999","6.8","97","105079","2/16/1999 12:00:00 AM","David Cronenberg",,,,"45316.63454861111","45227.53674768518"
,"","Ewoks: The Battle for Endor (1985)","Adventure, Family, Fantasy, Sci-Fi","y","TV Movie","IMDB: Watch List",,,,,,"tt1587707","10/26/2023 12:00:00 AM","10/26/2023 12:00:00 AM","2010","7.9","87","68080","1/24/2010 12:00:00 AM","Banksy",,,,"45316.63454861111","45227.53674768518"
"y","","Ex Machina (2014)","Drama, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"y","Excalibur (1981)","Adventure, Drama, Fantasy, Romance","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Exception (2022)","Animation, Drama, Horror, Mystery, Sci-Fi, Thriller","y","TV Series","IMDB: Watch List",,,,,,"tt0089114","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","1985","6.4","109","23295","7/12/1985 12:00:00 AM","Joe Dante",,,,"45316.63454861111","45227.53674768518"
"y","","Executive Decision (1996)",,"y","Movie","Keep",,,,,,"tt3155320",,,"2014","6.5","42","24632","7/8/2014 12:00:00 AM",,"6","10/28/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"?","","eXistenZ (1999)","Horror, Mystery, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,"tt5926494","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2017","5.9","52","1760","10/1/2017 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"","Exit Through the Gift Shop (2010)","Documentary, Comedy, Crime, History","y","Movie","IMDB: Watch List",,,,,,"tt3467412","10/18/2023 12:00:00 AM","10/18/2023 12:00:00 AM","2015","5.8","112","17651","7/18/2015 12:00:00 AM","Miguel Ãngel Vivas",,,,"45316.63454861111","45227.53674768518"
,"","Exodus (1960)",,"y","TV Series","Keep",,,,,,"tt3201640",,,"2018","5.8","95","56155","7/27/2018 12:00:00 AM","Ben Young","6","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Explorer: Lost in the Arctic (2023)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Explorers (1985)","Adventure, Comedy, Family, Romance, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Extant (2014)","Drama, Sci-Fi, Thriller","y","TV Series","IMDB:Ratings",,,,,,"tt2960930","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2014","5","101","16505","4/18/2014 12:00:00 AM","Colin Minihan",,,,"45316.63454861111","45227.53674768518"
,"","Extinct (2017)","Action, Adventure, Drama, Mystery, Sci-Fi, Thriller","y","TV Series","IMDB: Watch List",,,,,,"tt0121932","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1997","6.9","23","3233","9/1/1997 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"","Extinction (2015)","Action, Adventure, Drama, Horror, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Extinction (2018)","Action, Drama, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Extraction (2015)","CIA, Terrorism, Kidnapping","y","Movie","Keep","Bruce Willis",,,,,"tt0119094",,,"1997","7.3","138","393148","6/19/1997 12:00:00 AM","John Woo","6","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Extraction (2020)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Extraterrestrial (2014)","Action, Horror, Mystery, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Extreme Ghostbusters (1997)","Animated, Action, Adventure, Comedy, Family, Fantasy, Horror, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Extreme Measures (1996)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","F Troop (1965)",,"y","TV Series",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Face/Off (1997)","Action, Crime, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Faerie Tale Theatre (1982)",,"y","TV Series",,,,,,,"tt1462059",,,"2011","7.1","42","92083","6/19/2011 12:00:00 AM",,"7","8/3/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Fail Safe (1964)",,"y","Movie","Keep",,,,,,"tt4520992","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2016","6.4","60","3455","10/12/2016 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"","Fall of Civilizations (2019)",,"y","Podcast Series","Cluster",,,,,,"tt2056910","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2011","8.1",,"881","8/29/2011 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"y","","Fallen (1998)",,"y","Movie","Keep",,,,,,"tt3007348","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2013","7.8",,"417","6/28/2013 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"","Fallen Angel (2007)",,"y",,,,,,,,"tt5924020","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2016","7.5",,"58","7/23/2016 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"y","","Falling Down (1993)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Falling Skies (2011)","Action, Adventure, Drama, Sci-Fi, Thriller","y","TV Series","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Falling Water (2016)","Drama, Mystery, Sci-Fi, Thriller","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Fallout: Nuka Break (2011)","Action, Adventure, Sci-Fi, Western","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Fallout: Red Star (2013)","Action, Drama, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Fallout: Revelation (2016)","Adventure, Drama, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,"tt0486576",,,"2007","5.6","92","274050","6/12/2007 12:00:00 AM","Tim Story","7","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Family Feud (1976)",,"y","TV Series","Keep",,,,,,"tt0061250","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1967","6.6","30","1579","9/9/1967 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"y","","Family Guy (1999)","Comedy","y","TV Series","Memory","Seth MacFarlane",,,,,"tt0187635","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1994","6.4","22","3772","9/24/1994 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"y","","Family Plot (1976)","Mystery, Jewel Thief, Comedy","y","Movie","Keep",,,,,,"tt0120667",,,"2005","5.7","106","339646","6/29/2005 12:00:00 AM","Tim Story","6","10/29/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Family Ties (1982)",,"y","TV Series","Keep",,,,,,"tt1502712",,,"2015","4.3","100","173567","8/4/2015 12:00:00 AM","Josh Trank","6","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Fantasia (1940)","Animated ","y","Movie","Keep",,,,,,"tt10676052","10/27/2023 12:00:00 AM","10/27/2023 12:00:00 AM","2025",,,,"5/2/2025 12:00:00 AM","Matt Shakman",,,,"45316.63454861111","45227.53674768518"
"y","","Fantasic Four: Rise of the Silver Surfer (2007)","Action, Adventure, Fantasy, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,"tt0830298","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2006","6.6","30","2577","9/2/2006 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"","Fantastic 4 (1967)","Animation, Action, Adventure, Family, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Fantastic Four (1994)","Animation, Action, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,"tt0070544","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","1973","7.7","72","35423","5/11/1973 12:00:00 AM","RenÃ© Laloux",,,,"45316.63454861111","45227.53674768518"
"y","","Fantastic Four (2005)","Action, Adventure, Fantasy, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,"tt0060397",,,"1966","6.8","100","20315","8/24/1966 12:00:00 AM","Richard Fleischer","5","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Fantastic Four (2015)","Action, Adventure, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Fantastic Four (2025)","Action, Adventure, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Fantastic Four: World's Greatest Heroes (2006)","Animation, Action, Family, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,"tt0061648",,,"1967","7.2","168","6065","10/16/1967 12:00:00 AM","John Schlesinger","6","10/26/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Fantastic Planet (1973)","Animation, Sci-Fi","y","Movie","IMDB: Watch List",,"La planÃ¨te sauvage",,,,"tt0116282",,,"1996","8.1","98","705949","3/8/1996 12:00:00 AM","Ethan Coen, Joel Coen","7","10/29/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Fantastic Voyage (1966)","Adventure, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,"tt0187636",,,"1999","8.3","50","39302","3/19/1999 12:00:00 AM",,"6","8/3/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Fantasy Island (1977)",,"y","TV Series","Keep",,,,,,"tt0387736","10/28/2023 12:00:00 AM","10/28/2023 12:00:00 AM","2004","8.2","182","16698","10/17/2004 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"y","","Far From Heaven (2002)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Far from the Madding Crowd (1967)","Drama, History, Romance","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Farewell, My Lovely (1973)",,"y","Movie",,,,,,,"tt0097336","10/26/2023 12:00:00 AM","10/26/2023 12:00:00 AM","1989","6.5","127","8822","10/20/1989 12:00:00 AM","Roland JoffÃ©",,,,"45316.63454861111","45227.53674768518"
"y","","Fargo (1996)","Crime, Thriller","y","Movie","IMDB:Ratings",,,,,,"tt2332623","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2013","4.3","100","6283","5/25/2013 12:00:00 AM","Neil Breen",,,,"45316.63454861111","45227.53674768518"
"y","","Farscape (1999)","Action, Adventure, Drama, Sci-Fi","y","TV Series","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Farscape: The Peacekeeper Wars (2004)","Action, Adventure, Drama, Sci-Fi","y","TV Mini-Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Fast Times at Ridgemont High (1982)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Fat Albert and the Cosby Kids (1972)",,"y","TV Series","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Fat Man and Little Boy (1989)","Biography, Drama, History, War","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Fateful Findings (2013)","Drama, Fantasy, Mystery, Romance, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Father of the Bride (1950)",,"y","Movie",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Father of the Bride (1991)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"?","","Father of the Bride Part II (1995)",,"y","Movie",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Fawlty Towers (1975)",,"y","TV Series",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","FBI operation to sell cocaine to ?, takes place in America 70s",,"y","Movie about…","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Fear and Loathing in Las Vegas (1998)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Fearless (1993)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Feast of Love (2007)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
